result	result_sigma	m	seed	weeks	trials	mean	sigma	error	p1	p2	p3	p4	p5
0.83915833	0.00052433187	5	1	20000000	25	-0.2	1	8	0.172195622471601	0.8363521491789951
3.1489279e-05	1.1137739e-06	5	1	20000000	25	-0.5	0.2	16	0.9237729278996587	3.3745318016409893
0.046905501	0.00014190208	5	1	20000000	25	-0.5	0.64	16	0.5074031416616757	1.8245065934456228
0.048437613	0.000338019	5	1	20000000	25	-0.5	0.64	32	0.4850364580212272	1.9195282854049653
0.33060101	0.00042666162	5	1	20000000	25	-0.5	1.0	10	0.37562792554092395	1.4202665494977547
0.34970734	0.00068508575	5	1	20000000	25	-0.5	1	16	0.3959258477530642	1.3584164716397955
0.18642095	5.2622164e-05	5	1	20000000	25	-0.5	1	2	0.2930475298466014	1.3063800087021726
0.36034646	0.00075010563	5	1	20000000	25	-0.5	1	22	0.3805477812093969	1.248077097770711
0.36803995	0.0012590413	5	1	30000000	25	-0.5	1	32	0.39837044027977503	1.6742538695318316
0.37164968	0.0010919168	5	1	30000000	25	-0.5	1	35	0.3918607145624553	1.2538360097941337
0.26302939	0.00015728448	5	1	20000000	25	-0.5	1	4	0.33391531884844694	1.4086164398694043
0.31728509	0.00032951346	5	1	20000000	25	-0.5	1	8	0.3620584207856649	1.3802723115483122
0.21080204	0.00047010183	5	1	20000000	25	-0.7	1	16	0.4692611901791493	1.785902838364947
0.21607197	0.00071829799	5	1	20000000	25	-0.7	1	22	0.4788117512646401	1.7464873967739436
0.22069101	0.00077967205	5	1	20000000	25	-0.7	1	32	0.5124825832878339	1.8115631237441103
0.2205791	0.00080016482	5	1	30000000	25	-0.7	1	35	0.529057846069336	1.7288401794433588
0.16351999	0.00010165225	5	1	20000000	25	-0.7	1	4	0.4376710648570129	1.6384053591063328
0.18259907	0.00015931568	5	1	20000000	25	-0.7	1	6	0.4515535492145307	1.689116374150419
0.19336585	0.0002139431	5	1	20000000	25	-0.7	1	8	0.4655928477142245	1.7137803527346727
3.841864	0.0023996978	5	1	20000000	25	-0.7	2	15	0.2870532988461587	1.293648460573528	4.000833108433298e-05	9.98028946385265e-05	0.0002850493889704583
3.0759996	0.0021251849	5	1	10000000	25	-0.85	2	15	0.3314660364479123	1.3231802492398927	2.2655206030163933e-05	0.00015956146272660528	0.00010972840565190068
0.16675079	0.00041789445	5	1	10000000	25	-0.8	1	16	0.5201041909365105	1.9146666230066907
0.17031883	0.00050475685	5	1	10000000	25	-0.8	1	22	0.531208873874272	1.8707975068285303
0.17422628	0.00088274935	5	1	10000000	25	-0.8	1	32	0.5597141485100305	2.0031688558262624
0.13072318	7.8077724e-05	5	1	10000000	25	-0.8	1	4	0.4786264508740229	1.7712192712769976
0.15313477	0.00018803631	5	1	10000000	25	-0.8	1	8	0.5122233376052148	1.7399470899695189
0.13312367	0.00031310456	5	1	10000000	25	-0.9	1	16	0.5489338805421671	1.8462244599496755
0.13586833	0.00042302877	5	1	10000000	25	-0.9	1	22	0.5668016434790388	1.8739854806613012
0.13907613	0.00076481069	5	1	10000000	25	-0.9	1	32	0.5704289175258819	1.999185490479432
0.10501781	6.8339741e-05	5	1	10000000	25	-0.9	1	4	0.5105046985674302	1.9446522000864386
0.12285255	0.00011972624	5	1	10000000	25	-0.9	1	8	0.5399823369535844	1.9760895790199628
0.086388488	0.00026432068	5	1	10000000	25	-1.1	1	16	0.6010242357423276	2.1643304113609014
0.088034037	0.00033404148	5	1	10000000	25	-1.1	1	22	0.642099561821001	2.2611317942986036
0.089621839	0.00055175442	5	1	10000000	25	-1.1	1	32	0.6067703802160412	2.039480987133558
0.068621079	5.4255191e-05	5	1	10000000	25	-1.1	1	4	0.6136527085382828	2.1007593843803427
0.07961294	0.00012192541	5	1	10000000	25	-1.1	1	8	0.6319360215575376	2.0527135625876642
0.069820834	0.0002230085	5	1	10000000	25	-1.2	1	16	0.6561528987267454	2.1645440164984224
0.071310411	0.00034580538	5	1	10000000	25	-1.2	1	22	0.6414694558131959	2.410720820360919
0.072621662	0.00041173642	5	1	15000000	25	-1.2	1	32	0.6034049893569143	2.221346875700373
0.055622874	5.4200121e-05	5	1	10000000	25	-1.2	1	4	0.6158599720023152	2.1684802781544263
0.064537599	8.7266924e-05	5	1	10000000	25	-1.2	1	8	0.6812315641804596	2.242668474375407
1.9392273	0.0018363432	5	1	10000000	25	-1.2	2	15	0.4087789734692936	1.4602586507938948	0.0001811264687705921	9.627780909603675e-05	7.659960540633761e-05
0.056617503	0.00018817904	5	1	10000000	25	-1.3	1	16	0.7291023447225063	2.4067648914324993
0.057884825	0.00030338902	5	1	10000000	25	-1.3	1	22	0.6767763496831856	2.408296502616169
0.058556933	0.00052689106	5	1	10000000	25	-1.3	1	32	0.6934510634457275	2.5325560154253157
0.045075885	3.9573072e-05	5	1	10000000	25	-1.3	1	4	0.6482510270100267	2.2581227729479023
0.052290993	7.6928573e-05	5	1	10000000	25	-1.3	1	8	0.6806912947040991	2.3920201899293643
0.035481888	5.0633099e-05	5	1	20000000	25	-1.5	1	10	0.7564133700380036	2.498948714646887
0.036219335	7.3208622e-05	5	1	20000000	25	-1.5	1	12	0.7286929566955073	2.4560071632866425
0.037413202	0.00015614129	5	1	15000000	25	-1.5	1	16	0.748607492647509	2.609642671433356
0.02195861	1.5189195e-05	5	1	10000000	25	-1.5	1	2	0.7048393833514743	2.3632329616296777
0.037822894	0.00011715933	5	1	20000000	25	-1.5	1	20	0.7551222391084698	2.52594891227044
0.03818361	0.00023443059	5	1	15000000	25	-1.5	1	22	0.7959167098384962	2.6609861171506846
0.038696759	0.00037404464	5	1	30000000	25	-1.5	1	32	0.7460810453058182	2.417772938692117
0.038777162	0.00035055042	5	1	30000000	25	-1.5	1	35	0.7566187373946092	2.6127492186965813
0.029560042	3.1604536e-05	5	1	15000000	25	-1.5	1	4	0.73308688873386	2.418698816190385
0.032660581	5.2823915e-05	5	1	15000000	25	-1.5	1	6	0.7539858492573175	2.461118060989685
0.034324747	7.1506794e-05	5	1	15000000	25	-1.5	1	8	0.7489654007730001	2.5381414591401943
1.3592855	0.0011246247	5	1	10000000	25	-1.5	2	15	0.4908959565210775	1.78820819699437	9.654116726778993e-05	3.290216920313878e-05	-0.00021469456100914731
0.018720434	3.9824399e-05	5	1	20000000	25	-1.8	1	10	0.8177199937375194	2.758559037855404
0.019114849	4.988891e-05	5	1	20000000	25	-1.8	1	12	0.8828792050539163	2.8129228629933123
0.019657332	6.0226567e-05	5	1	10000000	25	-1.8	1	16	0.8817223796740337	2.817161087341872
0.019931486	9.082067e-05	5	1	20000000	25	-1.8	1	20	0.871184360620667	2.757140274719212
0.020039194	8.4209148e-05	5	1	10000000	25	-1.8	1	22	0.8401179882620813	2.831254520315138
0.020499408	0.0001591665	5	1	20000000	25	-1.8	1	32	0.8375701711197391	2.784967363448808
0.020658065	0.00015432079	5	1	10000000	25	-1.8	1	35	0.8344362065608035	2.7374094941178884
0.015510764	1.3112589e-05	5	1	10000000	25	-1.8	1	4	0.8282729138468438	2.6772045837940306
0.01814259	4.1717082e-05	5	1	10000000	25	-1.8	1	8	0.8393278900334935	2.7811839791847137
0.015167865	9.1186667e-05	5	1	10000000	25	-1	0.7	15	0.7071696255271016	2.4892856571043276	9.429425665448624e-05	-1.2288205975617943e-05	-9.290497529850666e-05
0.015242087	0.00010770155	5	1	10000000	25	-1.0	0.7	16	0.7972188686533278	2.5921804018667647
0.015400121	0.00014845484	5	1	10000000	25	-1	0.7	20	0.7539469101388787	2.447333659587885	4.961946941551418e-05	-4.98269865313376e-05	-0.000317396987436462
0.045288023	0.00015483628	5	1	10000000	25	-1	0.85	15	0.6948376637607288	2.3522854164774323	2.8134616861478854e-05	4.608414825858668e-06	-6.53464782821674e-05
0.046066266	0.00021793789	5	1	10000000	25	-1	0.85	20	0.7045561399768351	2.296205339888285	0.00020753125341352956	6.34551823810703e-05	-7.228277240367299e-05
0.046628687	0.00036231827	5	1	10000000	25	-1	0.85	30	0.5637601074302634	2.0243568247684927	0.00021970460007261503	6.136803673268857e-05	-0.00012547988046229697
0.032678395	0.0001142228	5	1	10000000	25	-1	0.8	15	0.7167843180997746	2.4322089293085414	0.00011684844341657969	-0.00018290023336580097	-1.4016798041386401e-05
0.033133234	0.00014827462	5	1	10000000	25	-1	0.8	20	0.6891015784932237	2.325347244110625	0.000945686666211483	-0.0002849314139095053	0.0002301982941142041
0.081965847	0.00021085222	5	1	10000000	25	-1	0.95	15	0.6077353017259894	2.1461910049598507	0.00011286186271409771	-2.323970227156844e-05	8.869001962271246e-05
0.08337762	0.00028391842	5	1	10000000	25	-1	0.95	20	0.6345469104935251	2.257876640524809	0.00015381720564261895	-6.90917074451993e-05	-5.627468052457383e-05
0.085517271	0.0005074765	5	1	10000000	25	-1	0.95	30	0.6299939910186801	2.007855715708387	-0.00034026140343822924	-0.000125991958326633	0.000256445123071579
0.096209484	0.00024364804	5	1	10000000	25	-1	0.98	15	0.5995523751166502	2.048912900851597	-5.124547653287892e-06	4.69499584012327e-05	7.582957296168491e-06
0.097906954	0.00036043278	5	1	10000000	25	-1	0.98	20	0.6256766520284451	2.172365785442093	4.6323921845359965e-05	-7.431764944325903e-05	-6.522174140606167e-05
0.10011578	0.00047151248	5	1	10000000	25	-1	0.98	30	0.564448070175565	1.9760154341399063	4.97463407158539e-05	-4.6821037286418484e-05	-0.00023967097563862006
0.061741292	0.00017507152	5	1	10000000	25	-1	0.9	15	0.6254399036339693	2.1718061916640776	9.173018134148403e-05	7.436184789321702e-05	-0.00020101838454016178
0.062606005	0.00024828446	5	1	10000000	25	-1	0.9	20	0.645396838081092	2.252155175192715	3.1552315628483946e-05	3.302621914081019e-05	2.0787832794142476e-09
0.17135022	0.00041105224	5	1	10000000	25	-1	1.1	15	0.6076157654397183	2.0165546374952843	8.56677164154061e-05	0.00011131937393753648	0.00010336894530345693
0.17528461	0.00048503369	5	1	10000000	25	-1	1.1	20	0.5534410427760033	1.867798110735506	0.0001322000882460234	0.00026530700756939357	5.377260395219735e-05
0.17954519	0.00081941061	5	1	10000000	25	-1	1.1	30	0.6027224696696099	2.01337869707495	0.00029416450983552815	-0.0007133034845705381	-0.0004083043661083145
0.26122648	0.00061996737	5	1	10000000	25	-1	1.2	15	0.5250390154234855	1.8624027260381202	0.0002700529911215078	-3.49084935841366e-06	-5.025590359374216e-05
0.26808566	0.00077450557	5	1	10000000	25	-1	1.2	20	0.5064710259490244	1.8420414012511492	2.5739130614980466e-05	5.146357245879573e-05	4.82167885809419e-05
0.27435162	0.0011621483	5	1	10000000	25	-1	1.2	30	0.513249352849926	1.8208011136593747	-8.584013636284006e-05	2.088722044582386e-05	-1.2968001986306983e-06
0.38032102	0.00071587846	5	1	10000000	25	-1	1.3	15	0.5172975084635002	1.7901664953502232	6.24907741410652e-05	0.00012180973378845414	4.156446523351268e-05
0.39107043	0.0010087093	5	1	10000000	25	-1	1.3	20	0.5197695417792244	1.825647860796995	5.380675251246754e-05	-5.8549476106184376e-05	-0.00018123554008599215
0.40228655	0.0012752431	5	1	10000000	25	-1	1.3	30	0.5379266313056754	2.014571957122592	-0.00013609242824713283	-0.00015695798844111836	-0.00019001866956669595
0.72932617	0.00091057806	5	1	10000000	25	-1	1.5	15	0.4574829263060822	1.663309941130213	0.00030811522854617783	5.0445576433342176e-05	-0.00020868239471300828
0.75673235	0.0013960294	5	1	10000000	25	-1	1.5	20	0.45662683806030524	1.7566962552387584	9.103430812984833e-05	0.0001056657709163129	0.00010311135243984475
1.2615301	0.0013066203	5	1	10000000	25	-1	1.7	15	0.4060209697339989	1.5700355102279224	6.884089569205015e-05	4.001351963799134e-05	-9.882796105550046e-05
1.3172354	0.0016257791	5	1	10000000	25	-1	1.7	20	0.42993076289947446	1.549017504830486	-5.278328681867088e-05	-7.76543189001306e-05	3.0245565338679434e-05
2.0262603	0.0019186651	5	1	10000000	25	-1	1.9	15	0.38479517892043774	1.4290009678744346	7.543590564504957e-05	-2.0317382151114503e-05	-0.00029081931769252235
2.1230767	0.0031807848	5	1	10000000	25	-1	1.9	20	0.398982101778812	1.4961717765148355	0.0002830986390856045	0.00018641707058217568	7.430411603231017e-05
393.56319	0.049072762	5	1	10000000	25	-1	10	15	0.0010691056747972887	0.5919110406903096	7.594939699639348e-05	7.92604929414464e-05	6.368364159573564e-05
532.68835	0.09937828	5	1	10000000	25	-1	10	20	0.03202833179560341	0.7118797406992351	-0.00017858884360326968	-0.00016212763535280387	9.794095154843277e-06
763.0647	0.19932979	5	1	10000000	25	-1	10	30	0.06754320084588364	0.5576493171020163	-0.005269958584565137	-0.001134054985488663	-0.001793075511285501
843.80767	0.1177338	5	1	10000000	25	-1	15	15	0.0019271606750352896	0.23248233371662147	0.0002068687082016021	-4.672060598373667e-07	-8.202253050756332e-05
1245.4386	0.16215828	5	1	10000000	25	-1	15	20	0.0058407092366902945	0.3564307007190788	0.0001475855286479474	0.00014553588037194778	8.016072691932846e-05
0.015219877	1.5146298e-06	5	1	10000000	25	-1	1	0.5	0.26664927463810767	1.4990146401320668	7.3191016102326e-05	0.00010124482409653218	8.228582376001062e-05
0.036373069	6.1514071e-06	5	1	10000000	25	-1	1	1	0.43451004615416894	1.743915611149545	7.621485519238991e-05	0.0001530541562769781	-0.00018563565814027965
0.1019735	0.0001436857	5	1	10000000	25	-1.0	1.0	10	0.5926468219836897	2.0481123220300668	-6.042591083629849e-05	-4.607790190004487e-05	0.0001605205380742839
0.10415835	0.00010281598	5	1	10000000	25	-1	1	12	0.5947961693729253	2.0468249939537304	9.091237124024502e-05	-2.58503962384345e-06	-5.430651413084129e-06
0.10576484	0.00018268626	5	1	10000000	25	-1	1	14	0.5716754689672152	2.0850047383856487	1.394711110362637e-05	6.65328762458573e-05	-3.0492524041226373e-05
0.1063741	0.00017436093	5	1	10000000	25	-1	1	15	0.6144234828608662	2.0527226655354327	-8.694320846664801e-05	-5.015384065109544e-05	2.1921518926355156e-05
0.10695408	0.00020217373	5	1	15000000	25	-1.0	1	16	0.5990056283281517	2.110329451461667
0.062915043	1.9741768e-05	5	1	10000000	25	-1	1	2	0.5162102340316483	1.9038401490039125	9.851146289673398e-05	-1.0412965389025656e-05	-0.0001008393999546123
0.1083771	0.00020558146	5	1	10000000	25	-1	1	20	0.6109323578105589	2.0798551632162696	1.5120815720924312e-05	-2.1215141818559587e-05	-8.513479967493998e-05
0.10946921	0.00032063689	5	1	15000000	25	-1.0	1	22	0.6005958740587974	2.090718118021966
0.1101347	0.0003645147	5	1	10000000	25	-1	1	25	0.5912760839637498	2.159180358865624	3.486867344568566e-05	6.31090454706219e-05	5.0761269219655e-05
0.076624698	3.1475466e-05	5	1	10000000	25	-1	1	3	0.5424216518698332	1.955730892165596	0.0004561603261138308	5.9889965342659645e-05	-0.00016775183565516974
0.11109279	0.00032635211	5	1	10000000	25	-1	1	30	0.6070285621231064	2.0566563798619644	8.646771794615429e-05	-3.3585384241865394e-05	-1.6027612418698362e-05
0.11203512	0.00055401616	5	1	30000000	25	-1.0	1	32	0.6093214975015881	2.1476833626040355
0.11126097	0.00055364472	5	1	30000000	25	-1.0	1	35	0.5972444912954862	2.0966395730700116	-9.792736761504017e-05	-8.884862009986718e-06	0.0002849267701336251
0.084774622	3.3416117e-05	5	1	15000000	25	-1.0	1	4	0.5600934684533485	2.015027720892226
0.093973061	5.8510314e-05	5	1	15000000	25	-1.0	1	6	0.5690461804403963	2.0345285652419145
0.098872714	7.8452461e-05	5	1	15000000	25	-1.0	1	8	0.5788198723564347	2.0281286259559925
0.10056462	8.542644e-05	5	1	10000000	25	-1	1	9	0.5767552446116272	2.0540675784531675	0.0002146894785508258	8.002780454895756e-05	-0.00025061868579745385
3.6896939	0.0028754871	5	1	10000000	25	-1	2.2	15	0.3455884352573913	1.357707365305748	0.0001817507667946919	0.00018628445704799352	0.0001005394371755713
3.9107064	0.0039737263	5	1	10000000	25	-1	2.2	20	0.3504527590915968	1.2532397744212793	0.00014578860684638358	0.00014611824701770315	-0.00016632268106068002
4.4044072	0.0028339227	5	1	10000000	25	-1	2.3	15	0.3263781912844539	1.387525510593123	-2.3691283992763727e-05	4.959207640122666e-05	-8.701548591620401e-05
4.6873934	0.0051976778	5	1	10000000	25	-1	2.3	20	0.3179954813800371	1.3231798973364346	4.364813631892e-05	2.1861358262919988e-05	-6.388406241547996e-05
6.1073928	0.0036839582	5	1	10000000	25	-1	2.5	15	0.30041405944415844	1.292394505783164	4.8474430688935007e-05	0.00011861861995240572	4.599285863398813e-05
6.5444254	0.0056112699	5	1	10000000	25	-1	2.5	20	0.3158661514947618	1.2330782673408203	-0.0003143460833807249	-0.001908503604198512	-0.0008910935461394307
9.4001036	0.0058137384	5	1	10000000	25	-1	2.8	15	0.27988359673146024	1.1463980623044758	7.98557266899726e-05	3.7923950788017215e-05	-0.00020076378965298624
10.191028	0.0086980446	5	1	10000000	25	-1	2.8	20	0.28021799044528817	1.2177559013466364	0.00011255765282496999	8.720806097965611e-05	-0.00014280561397082017
1326.48	0.15010737	5	1	10000000	25	-1	20	15	0.002630792578114432	0.1290455258994469	5.800507464916922e-06	-1.7513377703852088e-05	-7.851395047250368e-05
2062.7361	0.23767801	5	1	10000000	25	-1	20	20	0.0038079750423031873	0.17920205262923142	0.00023728064787187234	3.348573744120257e-05	0.0002530694513636774
3549.6458	0.62328369	5	1	10000000	25	-1	20	30	0.0014881250753107215	0.31449063115330633	-2.5748549240940128e-05	6.006996652531776e-05	-6.0637443119962804e-05
2.5074914	0.0022802452	5	1	10000000	25	-1	2	15	0.3654331055418375	1.4010777909806398	3.0105238109335963e-05	8.650461685559043e-06	5.561476629662046e-05
2.6378185	0.0041131129	5	1	10000000	25	-1	2	20	0.3633481392573853	1.34608291869999	7.635646863019641e-05	-0.0001192662687192326	5.338195703627792e-05
2.7743712	0.0063925933	5	1	10000000	25	-1	2	30	0.3925376210470052	1.4184737541118775	0.0002589228209466181	0.0002846679931549331	0.00022138656904519935
2297.753	0.21908155	5	1	10000000	25	-1	30	15	0.003164181389776314	0.0632264739030823	0.00026236590572270167	0.000625912780106289	0.00018972656993071274
3787.2698	0.24117493	5	1	10000000	25	-1	30	20	0.008633082092672356	0.08560026398743951	0.00017957178686734519	0.0002508242037301008	9.774761353146966e-05
12.13038	0.0074493966	5	1	10000000	25	-1	3	15	0.2517122532111279	1.1353880178413351	0.00022252834354791624	0.00017585764123609154	-0.00038505998111166553
13.271795	0.0090291405	5	1	10000000	25	-1	3	20	0.26078580435467447	1.059983103998605	4.467162779087312e-05	-0.00013380500067529074	-0.00028785756773371836
14.548136	0.016765282	5	1	10000000	25	-1	3	30	0.2672899076528674	1.0284624243853577	0.00017391521121342394	6.572407743427256e-05	-3.929454365965628e-05
59.193145	0.017214352	5	1	10000000	25	-1	4.8	15	0.1549548508721023	0.8445923134183934	-0.0009696264563664344	-0.001218148947575552	-0.0021004150479976475
69.284756	0.02176771	5	1	10000000	25	-1	4.8	20	0.16036959166059056	0.8568627315857866	-0.0001579369493528341	-8.722938908661532e-05	-0.00018711892435258322
82.520122	0.051738158	5	1	10000000	25	-1	4.8	30	0.18287882746833822	0.8447370885112134	0.0008379416214077058	0.0009372240319351572	0.00014995914240791724
33.043493	0.013182879	5	1	10000000	25	-1	4	15	0.19218468303571765	0.9914217850611917	4.1942654795959396e-05	3.592516274568078e-05	5.7058396922878606e-05
37.603599	0.016544682	5	1	10000000	25	-1	4	20	0.19695454366061585	0.860622085823265	0.00048155923886011837	0.0005022640696946861	-2.286129056904321e-05
43.171309	0.033471973	5	1	10000000	25	-1	4	30	0.21668123396505115	0.8358300491372541	-9.9694745029423e-05	0.0001922370963643199	-0.00034707736003182347
75.39261	0.023718984	5	1	10000000	25	-1	5.2	15	0.13569598069033537	0.8295700829295696	-3.384378118078689e-05	-0.0006091649401762475	-0.00040768344529584007
89.536209	0.03475353	5	1	10000000	25	-1	5.2	20	0.15532648231482357	0.8237583654764631	0.0003807448582120868	0.00013703561674463646	0.0002892764843834938
108.42765	0.055651569	5	1	10000000	25	-1	5.2	30	0.16376737298285904	0.7465140324152724	0.00025364199218206934	-0.00020562117937631688	-8.098060178583186e-05
88.824351	0.022767939	5	1	10000000	25	-1	5.5	15	0.1285233222050083	0.7966791358782754	-0.0004797160281713905	-0.00021619686884051824	-0.002867512361595148
106.66471	0.030195541	5	1	10000000	25	-1	5.5	20	0.1480081040732789	0.7236263141440423	0.00037170697114461565	0.00012368030649713736	-0.00044142763888892477
130.6983	0.067972341	5	1	10000000	25	-1	5.5	30	0.16195587117954893	0.6526188770675179	-7.448947060591998e-05	-0.00010024427357314906	9.880358169714685e-05
67.020931	0.017159621	5	1	10000000	25	-1	5	15	0.1525578126469386	0.8522641160418941	-0.00010074775202759863	-4.232753871808204e-05	-4.5666528111777324e-05
79.049465	0.028266602	5	1	10000000	25	-1	5	20	0.16048385019870526	0.8122761285856542	8.159990222302368e-05	3.9366728223139995e-05	-9.6266827522215e-05
94.931302	0.04432209	5	1	10000000	25	-1	5	30	0.17208223159643443	0.7315351058560073	3.7122358353327265e-05	2.8845155890824798e-05	1.5831345686613793e-05
141.18394	0.026288266	5	1	10000000	25	-1	6.5	15	0.0905101747439252	0.8083933727894496	4.825823942998636e-05	-7.601359897493514e-06	3.103531406127078e-05
175.20578	0.052813226	5	1	10000000	25	-1	6.5	20	0.11101670912128872	0.7578187288716929	-0.0005149597112548857	-0.0003837245859009803	-0.0002635127837674131
113.61654	0.027158659	5	1	10000000	25	-1	6	15	0.10722089859597647	0.7734405512266072	0.00025957461241194585	-8.294669217147511e-05	1.4232031892177645e-05
138.77351	0.05770278	5	1	10000000	25	-1	6	20	0.12497043596995575	0.8608124911822548	-0.0001009714494106517	-2.2615511946568477e-05	1.2281550964929748e-05
308.35307	0.071986815	5	1	10000000	25	-1	8	20	0.07377053457088173	0.6882330420881252	3.875086956515295e-05	3.4148633419685056e-05	1.0548422213163274e-05
416.1307	0.16031212	5	1	10000000	25	-1	8	30	0.10024379145637291	0.6900300207156314	-0.00013303606597894025	-0.0034623659681716793	-0.0038707018077008314
0.012700857	9.9976241e-05	5	1	15000000	25	-2.0	1	16	0.8406432847890893	2.951469966847227
0.012976476	0.00011775828	5	1	15000000	25	-2.0	1	22	0.911664543787121	2.9557150501355403
0.01288094	0.00016958626	5	1	15000000	25	-2.0	1	32	0.973030951979013	3.0023941146661084
0.013263996	0.00017289167	5	1	30000000	25	-2.0	1	35	0.9382369826189101	2.8549714111502316
0.009933859	1.469599e-05	5	1	15000000	25	-2.0	1	4	0.882603120368933	2.850758224498931
0.011031107	2.7311683e-05	5	1	15000000	25	-2.0	1	6	0.9026433499878118	2.8610181462241764
0.011678435	4.5882485e-05	5	1	15000000	25	-2.0	1	8	0.9506481786389054	2.887394369746687
2.5648416	0.0036819315	6	1	15000000	25	-0.06	1	16	0.0881231581577411	1.541265780717264
2.867052	0.0058929011	6	1	15000000	25	-0.06	1	22	0.06694491180580125	2.0168054959481605
3.1657803	0.009229676	6	1	15000000	25	-0.06	1	32	0.10271890573164635	1.507967768697772
1.1381089	0.00051945953	6	1	6000000	25	-0.06	1	4	0.1079678469936739	0.6667052289743889
1.8404307	0.0011987737	6	1	15000000	25	-0.06	1	8	0.15987179435949772	0.7724507694393927
1.276206	0.0022922631	6	1	6000000	25	-0.15	1	16	0.1720100523076762	1.6297702910535716
1.3565202	0.0042037895	6	1	6000000	25	-0.15	1	22	0.1671489459226902	1.8551540189769682
1.4327072	0.0048918992	6	1	6000000	25	-0.15	1	32	0.2156696809404346	1.5367120611372433
0.76414879	0.00030259677	6	1	6000000	25	-0.15	1	4	0.2867894304129259	0.898966360799754
1.0545351	0.00083928922	6	1	6000000	25	-0.15	1	8	0.22559651313821252	1.2774124648242196
1.7862333	0.002996137	6	1	15000000	25	-0.1	1	16	0.12321973984943128	1.7618839104274382
1.9280703	0.0041302812	6	1	15000000	25	-0.1	1	22	0.11816174807523858	1.987902314172457
2.0835035	0.0078277969	6	1	15000000	25	-0.1	1	32	0.14805322455829445	1.4413708119391104
0.94369325	0.00033783043	6	1	6000000	25	-0.1	1	4	0.25711248890352467	0.5868342211811566
1.3942782	0.0011883627	6	1	15000000	25	-0.1	1	8	0.2245137586196433	0.9262113859541294
0.99006843	0.0014154477	6	1	20000000	25	-0.2	1	16	0.37435454368836213	0.9517336589565976
0.39901315	9.8691462e-05	6	1	20000000	25	-0.2	1	2	0.22620472610250392	0.9798595387951327
1.0329077	0.0020715059	6	1	20000000	25	-0.2	1	22	0.25126909894126637	1.5687191073815807
1.0775826	0.0029455916	6	1	20000000	25	-0.2	1	32	0.3221163983508287	1.207507662667763
0.63243182	0.0002478355	6	1	20000000	25	-0.2	1	4	0.36637997696750124	0.8708920880849351
0.75943182	0.00031211863	6	1	20000000	25	-0.2	1	6	0.3922494596066901	0.8649383718937695
0.83917674	0.00039079932	6	1	20000000	25	-0.2	1	8	0.40394375953058326	0.8799358129504706
0.071636102	0.00023144827	6	1	20000000	25	-0.5	0.7	16	0.5333562180129954	1.587959247207356
0.073223422	0.00026324167	6	1	20000000	25	-0.5	0.7	22	0.5304114865639453	1.713253716474349
0.074567317	0.00045044029	6	1	20000000	25	-0.5	0.7	32	0.5082028524935568	1.7117710961977857
0.059977652	4.0870616e-05	6	1	20000000	25	-0.5	0.7	4	0.4966625049357009	1.6893188941731156
0.064824428	9.3044693e-05	6	1	20000000	25	-0.5	0.7	6	0.5003932777233138	1.6897888280654985
0.067472629	0.00010089288	6	1	20000000	25	-0.5	0.7	8	0.5257139709600989	1.6532584578778735
1.8453853	0.0021601228	6	1	20000000	25	-0.5	1.5	16	0.451461660317887	1.1700904465250335
1.9389799	0.002222832	6	1	20000000	25	-0.5	1.5	22	0.4446672383626862	1.1806905224488724
2.0262083	0.0044794321	6	1	20000000	25	-0.5	1.5	32	0.4436869607692964	1.2081363860252596
1.1360404	0.00035640508	6	1	20000000	25	-0.5	1.5	4	0.38056085801457706	1.161729944562143
1.3910386	0.0006142789	6	1	20000000	25	-0.5	1.5	6	0.4099331850256324	1.176697535820623
1.5506758	0.00073929609	6	1	20000000	25	-0.5	1.5	8	0.4235173134721252	1.1689087887550946
0.3497361	0.00069847531	6	1	20000000	25	-0.5	1	16	0.46811710080923186	1.58582165895178
0.18647464	5.419703e-05	6	1	20000000	25	-0.5	1	2	0.4324808033087054	1.2993548499787715
0.35974761	0.00075527273	6	1	20000000	25	-0.5	1	22	0.44738819535311397	1.662823847510488
0.36898336	0.0012289433	6	1	20000000	25	-0.5	1	32	0.48348390407891984	1.5140874565949192
0.26313717	0.00016041051	6	1	20000000	25	-0.5	1	4	0.44338708931786164	1.4531937701707491
0.2976286	0.00018995032	6	1	20000000	25	-0.5	1	6	0.47136195910482903	1.410285168326291
0.31728525	0.00030171603	6	1	20000000	25	-0.5	1	8	0.46950683253305747	1.4338760302028293
0.21112933	0.00046760563	6	1	20000000	25	-0.7	1	16	0.5093369362849818	1.6552401033846182
0.21610955	0.00067655229	6	1	20000000	25	-0.7	1	22	0.5102000018210765	1.6755464330127703
0.22016652	0.00081698709	6	1	20000000	25	-0.7	1	32	0.6124894286387684	1.3618174880408076
0.16361947	0.00010325487	6	1	20000000	25	-0.7	1	4	0.49937344115145055	1.588782467912108
0.18279781	0.00015562994	6	1	20000000	25	-0.7	1	6	0.5086491928796129	1.5973721460804877
0.19340432	0.00022390612	6	1	20000000	25	-0.7	1	8	0.5183246564774664	1.6009102795822718
3.8459867	0.0025055841	6	1	20000000	25	-0.7	2	15	0.43839642973404835	1.1718616073352144	-4.4140367937486015e-05	0.0002576627890344716	0.0002641608857431025
0.0	0.0	6	1	2000000	25	-0.85	1	15	0.7044616	0	0	0	0
